sale_id,order_id,date_id,product_id,region_id,customer_id,channel_id,quantidade,preco_unitario,valor_bruto,valor_desconto,valor_devolucao,valor_liquido,custo_total,lucro,cenario_analitico
8511,PED-108510,20231102,13,4,65,3,12,26.42,316.99,16.97,5.1,294.92,147.85,147.07,Normal
8512,PED-108511,20231102,12,4,13,2,2,1034.41,2068.82,47.65,15.83,2005.35,1283.68,721.67,Normal
8513,PED-108512,20231102,16,5,54,1,3,399.01,1197.02,88.29,32.23,1076.5,777.92,298.59,Normal
8514,PED-108513,20231102,5,8,85,3,4,1688.33,6753.31,628.06,151.05,5974.2,4993.12,981.08,Normal
8515,PED-108514,20231102,4,9,6,1,5,1368.72,6843.61,620.02,171.25,6052.33,4710.02,1342.31,Normal
8516,PED-108515,20231102,1,8,160,3,2,4505.01,9010.01,845.02,214.92,7950.06,6017.4,1932.66,Normal
8517,PED-108516,20231102,12,7,157,1,3,954.12,2862.37,128.56,69.53,2664.28,1936.61,727.67,Normal
8518,PED-108517,20231102,3,3,44,1,4,867.1,3468.4,220.22,10.47,3237.71,2452.63,785.08,Normal
8519,PED-108518,20231102,16,5,117,2,5,437.89,2189.46,93.46,57.37,2038.62,1257.02,781.6,Normal
8520,PED-108519,20231102,6,4,84,1,3,2509.68,7529.05,308.72,19.83,7200.5,5380.83,1819.67,Normal
8521,PED-108520,20231102,6,1,30,1,4,2668.71,10674.86,740.65,279.94,9654.27,7197.52,2456.75,Normal
8522,PED-108521,20231102,7,3,40,1,3,1498.06,4494.18,153.98,70.86,4269.34,2952.42,1316.91,Normal
8523,PED-108522,20231102,4,10,159,2,4,1341.19,5364.77,199.2,154.36,5011.21,3768.43,1242.78,Normal
8524,PED-108523,20231102,4,9,42,3,5,1441.94,7209.69,587.73,203.65,6418.31,4571.6,1846.71,Normal
8525,PED-108524,20231102,5,7,155,2,3,1848.27,5544.8,267.07,19.98,5257.75,3792.1,1465.65,Normal
8526,PED-108525,20231102,14,5,55,2,5,8.21,41.03,0.7,0.34,39.98,15.47,24.52,Normal
8527,PED-108526,20231102,6,9,99,2,3,2479.83,7439.49,417.34,100.63,6921.51,5542.61,1378.9,Normal
8528,PED-108527,20231102,5,7,58,1,4,1914.17,7656.69,286.19,189.45,7181.05,4995.36,2185.69,Normal
8529,PED-108528,20231102,8,5,71,2,1,2291.22,2291.22,113.27,52.38,2125.58,1597.95,527.63,Normal
8530,PED-108529,20231102,11,5,31,2,3,660.06,1980.18,29.81,21.89,1928.48,1226.61,701.87,Normal
8531,PED-108530,20231102,5,3,47,1,2,1934.46,3868.92,176.41,72.3,3620.2,2610.14,1010.07,Normal
8532,PED-108531,20231102,3,9,127,2,2,953.61,1907.22,75.94,50.83,1780.44,1177.85,602.59,Normal
8533,PED-108532,20231103,9,6,141,2,2,452.5,904.99,18.8,5.45,880.74,488.72,392.02,Normal
8534,PED-108533,20231103,16,6,144,2,4,445.21,1780.83,80.31,41.94,1658.59,1014.13,644.46,Normal
8535,PED-108534,20231103,14,9,152,3,5,7.98,39.88,3.71,0.15,36.02,15.5,20.53,Normal
8536,PED-108535,20231103,12,7,116,3,3,1014.05,3042.14,300.86,34.73,2706.54,1891.84,814.7,Normal
8537,PED-108536,20231103,6,9,8,2,3,2521.21,7563.62,443.2,51.06,7069.35,5454.82,1614.54,Normal
8538,PED-108537,20231103,4,8,111,2,3,1491.83,4475.5,251.44,6.74,4217.32,2832.24,1385.08,Normal
8539,PED-108538,20231103,6,4,83,3,3,2552.93,7658.8,392.83,175.96,7090.01,5663.28,1426.72,Normal
8540,PED-108539,20231103,12,8,73,2,2,1034.07,2068.14,24.1,18.43,2025.61,1270.01,755.6,Normal
8541,PED-108540,20231103,9,9,95,1,7,404.29,2830.0,137.67,49.35,2642.98,1740.29,902.69,Normal
8542,PED-108541,20231103,13,7,78,2,12,29.54,354.44,17.72,10.57,326.15,151.84,174.31,Normal
8543,PED-108542,20231103,13,7,24,1,4,30.12,120.49,9.58,0.8,110.11,49.52,60.59,Normal
8544,PED-108543,20231103,3,3,39,1,5,905.35,4526.76,317.68,91.99,4117.09,3053.15,1063.94,Normal
8545,PED-108544,20231103,13,8,160,2,9,28.3,254.7,9.77,01.08,243.85,113.43,130.42,Normal
8546,PED-108545,20231103,1,3,86,1,4,4235.38,16941.5,938.88,282.39,15720.23,12555.42,3164.81,Normal
8547,PED-108546,20231103,12,5,54,1,4,1033.57,4134.27,384.02,63.2,3687.04,2556.39,1130.65,Normal
8548,PED-108547,20231103,5,10,24,2,3,1711.93,5135.8,111.13,58.92,4965.75,3799.19,1166.56,Normal
8549,PED-108548,20231103,10,6,25,3,3,355.81,1067.44,112.94,0.98,953.52,608.15,345.36,Normal
8550,PED-108549,20231103,9,7,149,1,4,412.01,1648.04,154.73,18.46,1474.85,956.08,518.76,Normal
8551,PED-108550,20231103,13,6,12,1,18,26.97,485.45,20.14,10.81,454.5,217.41,237.09,Normal
8552,PED-108551,20231103,4,6,115,3,2,1302.5,2605.01,167.29,51.7,2386.03,1859.04,526.99,Normal
8553,PED-108552,20231103,12,5,148,1,4,948.23,3792.91,303.59,24.3,3465.02,2506.6,958.42,Normal
8554,PED-108553,20231103,6,3,40,3,2,2609.89,5219.78,269.51,31.99,4918.28,3778.37,1139.91,Normal
8555,PED-108554,20231103,9,8,111,2,4,434.7,1738.78,61.36,0.66,1676.76,986.81,689.95,Normal
8556,PED-108555,20231103,10,3,93,2,1,365.01,365.01,6.53,2.32,356.16,194.8,161.36,Normal
8557,PED-108556,20231103,13,1,62,2,5,28.64,143.21,7.94,4.17,131.09,61.31,69.78,Normal
8558,PED-108557,20231103,11,10,134,3,3,658.22,1974.65,155.02,27.35,1792.28,1205.27,587.01,Normal
8559,PED-108558,20231103,5,9,127,3,4,1793.89,7175.57,709.87,215.23,6250.47,5223.89,1026.59,Normal
8560,PED-108559,20231103,6,8,97,2,3,2611.5,7834.49,219.41,128.47,7486.61,5657.14,1829.47,Normal
8561,PED-108560,20231103,11,7,110,1,2,677.77,1355.54,58.06,10.53,1286.96,816.23,470.73,Normal
8562,PED-108561,20231104,2,9,9,2,2,5464.93,10929.85,361.43,188.25,10380.18,7375.28,3004.9,Normal
8563,PED-108562,20231104,3,1,34,1,5,936.01,4680.03,405.33,20.96,4253.74,2949.53,1304.21,Normal
8564,PED-108563,20231104,6,7,24,1,4,2432.25,9729.02,784.34,192.16,8752.52,7360.12,1392.4,Normal
8565,PED-108564,20231104,13,2,151,1,14,30.12,421.65,22.3,7.33,392.02,179.08,212.95,Normal
8566,PED-108565,20231104,4,5,29,2,4,1334.31,5337.25,81.76,149.97,5105.51,3688.68,1416.83,Normal
8567,PED-108566,20231104,2,5,145,1,2,5449.6,10899.2,439.48,04.09,10455.63,7502.93,2952.7,Normal
8568,PED-108567,20231104,3,8,42,1,5,951.61,4758.03,301.61,101.75,4354.68,3045.85,1308.83,Normal
8569,PED-108568,20231104,10,2,19,1,4,360.07,1440.28,131.44,1.18,1307.66,771.28,536.38,Normal
8570,PED-108569,20231104,14,2,19,1,6,7.65,45.92,4.32,0.95,40.65,18.59,22.05,Normal
8571,PED-108570,20231104,6,10,3,2,2,2610.04,5220.08,187.59,0.25,5032.24,3656.74,1375.5,Normal
8572,PED-108571,20231104,9,9,6,2,5,421.8,2109.0,115.59,17.36,1976.06,1214.6,761.46,Normal
8573,PED-108572,20231104,3,5,27,2,3,908.09,2724.28,31.28,49.72,2643.28,1839.34,803.94,Normal
8574,PED-108573,20231104,4,1,30,1,2,1363.53,2727.06,267.93,78.59,2380.54,1833.39,547.16,Normal
8575,PED-108574,20231104,1,1,61,2,1,4154.3,4154.3,133.69,52.95,3967.66,3036.48,931.18,Normal
8576,PED-108575,20231104,10,1,98,1,4,335.59,1342.35,65.78,18.36,1258.21,804.86,453.34,Normal
8577,PED-108576,20231104,13,10,106,2,6,26.63,159.76,1.92,3.31,154.53,75.07,79.47,Normal
8578,PED-108577,20231104,4,3,47,2,1,1358.27,1358.27,51.87,16.02,1290.37,911.65,378.73,Normal
8579,PED-108578,20231104,9,10,32,3,2,427.38,854.77,47.83,3.72,803.22,503.63,299.59,Normal
8580,PED-108579,20231105,2,4,91,2,2,5056.92,10113.83,197.39,241.58,9674.86,7620.23,2054.64,Normal
8581,PED-108580,20231105,14,5,116,1,8,8.28,66.25,3.5,1.46,61.29,24.7,36.59,Normal
8582,PED-108581,20231105,9,6,32,2,4,453.14,1812.58,58.39,30.31,1723.88,990.31,733.57,Normal
8583,PED-108582,20231105,12,6,63,1,5,947.57,4737.87,426.4,130.75,4180.72,3195.25,985.48,Normal
8584,PED-108583,20231105,13,6,115,1,11,29.78,327.62,31.36,8.35,287.91,138.14,149.78,Normal
8585,PED-108584,20231105,16,7,157,1,5,411.83,2059.15,124.32,1.33,1933.5,1239.37,694.13,Normal
8586,PED-108585,20231105,16,9,101,3,6,453.4,2720.42,139.34,17.59,2563.49,1518.12,1045.36,Normal
8587,PED-108586,20231105,2,4,150,1,2,5231.25,10462.5,719.08,137.31,9606.11,7441.34,2164.77,Normal
8588,PED-108587,20231105,7,10,159,3,3,1467.73,4403.18,455.1,115.52,3832.56,3036.55,796.01,Normal
8589,PED-108588,20231105,10,5,123,2,4,372.39,1489.58,88.21,9.83,1391.54,776.77,614.77,Normal
8590,PED-108589,20231105,10,4,84,1,2,340.53,681.07,33.46,12.02,635.59,385.62,249.97,Normal
8591,PED-108590,20231105,1,7,35,1,4,4150.1,16600.42,1651.83,235.89,14712.7,12387.45,2325.25,Normal
8592,PED-108591,20231105,12,3,44,1,5,1040.02,5200.12,187.05,11.2,5001.87,3107.78,1894.08,Normal
8593,PED-108592,20231105,11,4,57,2,3,645.83,1937.48,49.39,17.98,1870.11,1197.72,672.38,Normal
8594,PED-108593,20231105,14,7,56,1,20,8.57,171.48,5.4,1.55,164.53,61.04,103.49,Normal
8595,PED-108594,20231105,14,6,25,1,18,8.3,149.42,13.14,1.48,134.8,56.07,78.73,Normal
8596,PED-108595,20231105,6,10,49,1,3,2498.46,7495.38,675.4,87.41,6732.57,5637.03,1095.55,Normal
8597,PED-108596,20231105,4,9,26,2,1,1492.67,1492.67,23.92,28.5,1440.26,930.43,509.83,Normal
8598,PED-108597,20231105,13,9,90,1,10,30.22,302.21,14.3,3.97,283.94,126.17,157.77,Normal
8599,PED-108598,20231105,14,1,72,1,9,8.46,76.1,5.65,01.05,69.4,28.31,41.1,Normal
8600,PED-108599,20231105,15,8,48,1,4,735.7,2942.8,246.08,13.07,2683.64,2163.21,520.43,Normal
8601,PED-108600,20231105,14,1,98,1,15,7.48,112.21,10.97,1.38,99.86,47.28,52.58,Normal
8602,PED-108601,20231105,15,5,130,2,4,782.95,3131.8,88.62,70.64,2972.54,2144.03,828.51,Normal
8603,PED-108602,20231105,13,1,74,1,4,26.51,106.06,5.89,02.01,98.16,51.11,47.05,Normal
8604,PED-108603,20231105,6,2,19,1,3,2566.94,7700.82,441.79,61.24,7197.79,5383.49,1814.31,Normal
8605,PED-108604,20231105,11,5,129,2,2,683.56,1367.12,41.59,2.75,1322.78,796.25,526.53,Normal
8606,PED-108605,20231105,3,8,92,2,3,947.2,2841.59,160.95,66.35,2614.3,1825.86,788.43,Normal
8607,PED-108606,20231106,2,8,64,2,1,5477.98,5477.98,185.55,61.9,5230.53,3674.63,1555.9,Normal
8608,PED-108607,20231106,12,1,136,2,2,917.59,1835.18,26.42,9.64,1799.13,1292.75,506.38,Normal
8609,PED-108608,20231106,11,5,58,1,4,651.69,2606.76,151.33,48.01,2407.42,1630.16,777.26,Normal
8610,PED-108609,20231106,13,2,116,2,13,26.9,349.73,11.59,0.33,337.81,166.49,171.32,Normal
8611,PED-108610,20231106,13,9,9,1,18,27.38,492.76,20.84,5.85,466.08,223.38,242.69,Normal
8612,PED-108611,20231106,11,9,127,2,3,613.93,1841.78,28.73,41.28,1771.77,1249.86,521.91,Normal
8613,PED-108612,20231106,5,6,12,1,3,1792.83,5378.49,275.9,95.52,5007.07,3717.29,1289.77,Normal
8614,PED-108613,20231106,8,1,108,2,1,2195.29,2195.29,115.83,36.6,2042.86,1617.98,424.88,Normal
8615,PED-108614,20231106,9,6,23,3,2,435.15,870.29,102.34,5.15,762.8,501.33,261.47,Normal
8616,PED-108615,20231106,6,3,58,1,3,2765.39,8296.16,297.23,198.28,7800.64,5586.38,2214.26,Normal
8617,PED-108616,20231106,9,9,38,3,6,395.99,2375.96,269.97,20.72,2085.27,1458.12,627.15,Normal
8618,PED-108617,20231106,7,1,67,1,4,1427.12,5708.48,263.77,41.9,5402.81,4098.1,1304.71,Normal
8619,PED-108618,20231106,6,4,14,1,2,2540.44,5080.89,194.12,121.34,4765.43,3758.92,1006.51,Normal
8620,PED-108619,20231106,12,8,48,2,1,1002.93,1002.93,33.44,29.55,939.93,622.83,317.1,Normal
8621,PED-108620,20231106,3,10,153,3,4,897.82,3591.29,191.73,31.81,3367.75,2434.56,933.2,Normal
8622,PED-108621,20231106,5,8,81,1,3,1742.38,5227.13,348.63,69.73,4808.77,3725.53,1083.23,Normal
8623,PED-108622,20231106,3,4,150,1,5,873.91,4369.55,154.07,36.5,4178.97,2937.79,1241.18,Normal
8624,PED-108623,20231106,11,7,156,1,3,659.92,1979.77,158.58,54.09,1767.1,1196.95,570.15,Normal
8625,PED-108624,20231106,12,9,152,1,2,938.54,1877.07,102.35,46.77,1727.96,1261.2,466.76,Normal
8626,PED-108625,20231106,3,7,86,1,4,876.0,3504.01,144.58,8.4,3351.03,2446.38,904.65,Normal
8627,PED-108626,20231106,13,3,86,2,9,27.44,246.97,8.29,5.15,233.54,112.28,121.26,Normal
8628,PED-108627,20231106,13,10,32,2,17,26.61,452.38,16.91,5.44,430.03,213.65,216.38,Normal
8629,PED-108628,20231106,15,5,40,1,5,759.0,3794.99,220.4,90.51,3484.09,2606.91,877.18,Normal
8630,PED-108629,20231106,13,5,54,3,8,26.59,212.69,18.6,5.49,188.61,97.96,90.65,Normal
8631,PED-108630,20231106,6,5,9,1,3,2465.2,7395.61,335.35,211.76,6848.5,5675.27,1173.22,Normal
8632,PED-108631,20231106,11,8,17,1,3,612.5,1837.49,144.41,8.41,1684.68,1245.28,439.39,Normal
8633,PED-108632,20231106,13,6,41,3,9,28.98,260.86,17.32,1.99,241.54,113.02,128.52,Normal
8634,PED-108633,20231106,16,8,20,1,7,391.7,2741.88,195.23,8.96,2537.68,1743.84,793.84,Normal
8635,PED-108634,20231106,9,7,27,3,2,391.72,783.45,74.36,3.65,705.44,485.39,220.04,Normal
8636,PED-108635,20231106,6,8,50,2,3,2727.49,8182.46,439.88,22.44,7720.14,5390.39,2329.74,Normal
8637,PED-108636,20231106,12,9,9,1,4,1032.75,4130.99,249.95,90.29,3790.76,2559.58,1231.18,Normal
8638,PED-108637,20231106,2,2,19,3,3,4901.66,14704.98,988.86,405.07,13311.04,10815.38,2495.67,Normal
8639,PED-108638,20231106,15,4,57,1,3,797.96,2393.88,139.78,66.39,2187.71,1591.04,596.66,Normal
8640,PED-108639,20231106,11,8,5,1,4,627.98,2511.92,229.27,49.31,2233.34,1658.1,575.23,Normal
8641,PED-108640,20231106,10,7,157,2,4,332.81,1331.25,55.36,14.08,1261.81,792.12,469.69,Normal
8642,PED-108641,20231106,6,6,25,2,1,2422.66,2422.66,77.3,38.04,2307.32,1826.16,481.16,Normal
8643,PED-108642,20231106,9,6,131,1,5,404.17,2020.83,142.97,26.54,1851.32,1207.22,644.1,Normal
8644,PED-108643,20231106,12,8,17,3,3,932.25,2796.74,260.94,61.47,2474.33,1866.04,608.29,Normal
8645,PED-108644,20231106,3,9,95,1,5,888.83,4444.14,369.62,110.63,3963.88,3071.03,892.86,Normal
8646,PED-108645,20231106,10,7,16,1,5,329.22,1646.1,133.62,28.62,1483.87,969.42,514.45,Normal
8647,PED-108646,20231106,9,7,46,2,4,407.02,1628.07,61.08,1.89,1565.1,955.65,609.45,Normal
8648,PED-108647,20231106,14,7,32,1,11,8.22,90.37,6.25,1.86,82.26,33.06,49.2,Normal
8649,PED-108648,20231107,9,7,42,2,4,440.96,1763.82,59.96,49.35,1654.52,986.92,667.6,Normal
8650,PED-108649,20231107,5,8,126,2,1,1707.7,1707.7,79.41,45.76,1582.53,1283.98,298.55,Normal
8651,PED-108650,20231107,8,1,4,2,2,2093.31,4186.61,230.1,30.84,3925.68,3193.52,732.15,Normal
8652,PED-108651,20231107,5,9,9,2,3,1781.86,5345.57,181.52,94.39,5069.66,3799.07,1270.59,Normal
8653,PED-108652,20231107,2,10,85,3,2,5130.18,10260.37,867.01,238.64,9154.71,7549.57,1605.14,Normal
8654,PED-108653,20231107,11,3,28,2,2,665.95,1331.9,62.09,15.38,1254.43,822.47,431.96,Normal
8655,PED-108654,20231107,14,4,14,3,16,7.75,123.93,7.62,3.49,112.83,48.91,63.92,Normal
8656,PED-108655,20231107,7,10,32,2,3,1476.05,4428.16,244.0,78.16,4106.0,2970.62,1135.38,Normal
8657,PED-108656,20231107,6,1,22,3,4,2529.02,10116.08,952.24,196.43,8967.41,7247.82,1719.58,Normal
8658,PED-108657,20231107,13,10,159,3,14,28.6,400.46,28.66,7.16,364.64,178.58,186.06,Normal
8659,PED-108658,20231107,4,9,95,2,1,1500.58,1500.58,84.01,26.85,1389.72,948.81,440.92,Normal
8660,PED-108659,20231107,11,8,122,2,2,623.67,1247.34,65.32,10.82,1171.2,836.07,335.13,Normal
8661,PED-108660,20231107,1,10,146,3,4,4472.55,17890.19,1744.8,393.16,15752.24,12440.86,3311.38,Normal
8662,PED-108661,20231107,6,8,46,1,4,2676.84,10707.34,864.27,213.11,9629.96,7151.37,2478.59,Normal
8663,PED-108662,20231107,2,9,33,1,3,4833.03,14499.09,1088.44,12.97,13397.68,10919.71,2477.97,Normal
8664,PED-108663,20231107,12,10,5,2,3,992.37,2977.11,155.37,72.13,2749.61,1865.6,884.01,Normal
8665,PED-108664,20231107,11,9,7,1,5,608.27,3041.33,173.87,70.69,2796.78,2034.03,762.74,Normal
8666,PED-108665,20231107,16,10,158,2,5,443.17,2215.87,102.24,45.08,2068.56,1282.77,785.79,Normal
8667,PED-108666,20231107,9,5,2,3,4,441.44,1765.77,117.77,0.83,1647.17,955.66,691.51,Normal
8668,PED-108667,20231107,2,4,84,1,2,4995.11,9990.22,366.64,145.62,9477.97,7484.31,1993.65,Normal
8669,PED-108668,20231107,9,1,72,3,5,424.81,2124.05,133.79,38.48,1951.79,1227.34,724.45,Normal
8670,PED-108669,20231107,15,8,123,3,3,771.0,2312.99,169.32,52.02,2091.65,1611.11,480.55,Normal
8671,PED-108670,20231107,10,7,40,1,3,333.3,999.89,43.57,3.32,953.0,591.82,361.18,Normal
8672,PED-108671,20231107,13,9,33,3,13,29.51,383.64,38.06,7.84,337.74,163.23,174.51,Normal
8673,PED-108672,20231107,9,8,50,3,6,412.86,2477.18,204.8,43.13,2229.26,1452.42,776.83,Normal
8674,PED-108673,20231107,4,10,113,1,2,1444.67,2889.33,102.1,31.11,2756.12,1883.47,872.64,Normal
8675,PED-108674,20231107,5,7,152,1,3,1814.95,5444.86,228.28,17.08,5199.5,3757.31,1442.19,Normal
8676,PED-108675,20231107,14,5,130,2,15,7.53,112.88,2.91,2.49,107.48,45.93,61.55,Normal
8677,PED-108676,20231107,14,7,124,1,9,7.57,68.12,3.68,0.72,63.72,28.14,35.58,Normal
8678,PED-108677,20231107,10,7,157,1,2,370.13,740.25,32.78,19.59,687.88,387.3,300.58,Normal
8679,PED-108678,20231107,5,6,120,1,4,1892.45,7569.81,407.98,17.26,7144.57,5203.7,1940.87,Normal
8680,PED-108679,20231108,5,6,120,1,4,1707.47,6829.88,638.63,46.04,6145.21,4998.94,1146.27,Normal
8681,PED-108680,20231108,1,10,146,2,1,4333.71,4333.71,166.16,70.97,4096.58,3129.08,967.49,Normal
8682,PED-108681,20231108,1,9,153,2,1,4107.23,4107.23,121.56,103.13,3882.54,3144.58,737.96,Normal
8683,PED-108682,20231108,16,8,72,2,4,425.76,1703.06,45.79,36.5,1620.76,990.56,630.2,Normal
8684,PED-108683,20231108,2,6,131,1,2,4883.27,9766.55,468.75,01.04,9296.76,7576.26,1720.49,Normal
8685,PED-108684,20231108,1,3,1,3,4,4046.88,16187.53,1093.7,145.59,14948.24,12027.76,2920.47,Normal
8686,PED-108685,20231108,13,9,132,1,13,29.87,388.32,22.9,8.45,356.97,162.19,194.78,Normal
8687,PED-108686,20231108,13,10,146,1,11,26.11,287.19,23.45,4.48,259.26,135.66,123.6,Normal
8688,PED-108687,20231108,15,1,30,1,2,730.91,1461.81,113.86,23.01,1324.94,1102.84,222.11,Normal
8689,PED-108688,20231108,15,9,121,2,1,798.09,798.09,23.41,3.0,771.68,531.4,240.28,Normal
8690,PED-108689,20231108,13,9,118,2,7,29.41,205.9,4.93,2.59,198.38,86.93,111.45,Normal
8691,PED-108690,20231108,5,9,95,3,4,1729.49,6917.94,399.22,116.42,6402.3,5085.73,1316.57,Normal
8692,PED-108691,20231108,13,6,120,2,4,29.0,115.99,2.87,1.59,111.53,50.17,61.36,Normal
8693,PED-108692,20231108,2,9,29,2,3,5148.42,15445.25,628.05,317.17,14500.03,11439.68,3060.35,Normal
8694,PED-108693,20231108,1,8,126,2,3,4441.77,13325.32,302.15,224.19,12798.98,9100.58,3698.4,Normal
8695,PED-108694,20231108,12,4,140,1,4,921.07,3684.29,274.36,21.0,3388.92,2594.59,794.33,Normal
8696,PED-108695,20231108,9,7,75,2,5,407.76,2038.82,72.56,12.46,1953.8,1262.21,691.59,Normal
8697,PED-108696,20231108,13,10,63,2,10,27.32,273.2,4.0,3.39,265.81,124.1,141.71,Normal
8698,PED-108697,20231108,8,7,157,1,2,2345.88,4691.76,144.98,119.63,4427.15,3227.63,1199.52,Normal
8699,PED-108698,20231108,9,7,76,2,4,403.29,1613.18,31.35,29.88,1551.95,980.32,571.63,Normal
8700,PED-108699,20231108,12,7,56,1,2,1034.84,2069.68,89.94,20.53,1959.21,1292.51,666.7,Normal
8701,PED-108700,20231108,3,3,39,1,5,864.72,4323.6,306.96,87.68,3928.96,2957.19,971.76,Normal
8702,PED-108701,20231108,13,10,145,1,5,27.19,135.95,9.45,1.34,125.17,62.2,62.97,Normal
8703,PED-108702,20231109,1,5,31,3,3,4205.93,12617.8,1442.13,186.99,10988.68,9086.85,1901.83,Normal
8704,PED-108703,20231109,5,3,44,2,2,1850.14,3700.29,51.82,69.47,3578.99,2527.43,1051.56,Normal
8705,PED-108704,20231109,12,1,62,2,2,930.84,1861.68,29.65,24.08,1807.94,1242.31,565.63,Normal
8706,PED-108705,20231109,9,6,120,1,5,438.47,2192.36,75.47,6.17,2110.72,1230.21,880.51,Normal
8707,PED-108706,20231109,15,1,30,2,2,786.51,1573.02,41.22,5.97,1525.83,1046.32,479.51,Normal
8708,PED-108707,20231109,5,7,157,1,2,1703.57,3407.14,149.14,66.58,3191.41,2478.74,712.67,Normal
8709,PED-108708,20231109,5,10,146,2,3,1859.26,5577.78,61.84,147.87,5368.07,3872.11,1495.96,Normal
8710,PED-108709,20231109,2,3,77,1,4,4892.96,19571.83,1268.13,0.29,18303.41,14772.49,3530.93,Normal
8711,PED-108710,20231109,9,8,137,2,1,442.03,442.03,23.04,6.92,412.06,242.55,169.52,Normal
8712,PED-108711,20231109,16,5,55,2,5,430.49,2152.47,70.91,23.6,2057.96,1269.12,788.84,Normal
8713,PED-108712,20231109,9,10,125,2,5,419.03,2095.13,79.07,46.59,1969.47,1244.91,724.55,Normal
8714,PED-108713,20231109,5,9,90,2,2,1867.79,3735.58,104.53,87.7,3543.35,2490.54,1052.82,Normal
8715,PED-108714,20231109,11,5,2,1,4,646.78,2587.13,132.06,73.32,2381.76,1639.47,742.29,Normal
8716,PED-108715,20231109,15,7,135,2,2,805.64,1611.28,89.99,35.42,1485.87,1095.11,390.76,Normal
8717,PED-108716,20231109,9,5,26,2,5,417.53,2087.64,75.83,41.75,1970.07,1195.75,774.31,Normal
8718,PED-108717,20231109,5,3,77,1,4,1839.9,7359.59,243.52,125.99,6990.08,4963.11,2026.97,Normal
8719,PED-108718,20231109,10,6,20,3,4,365.01,1460.03,172.9,34.02,1253.11,801.66,451.45,Normal
8720,PED-108719,20231109,16,3,87,1,3,426.67,1280.0,115.2,6.96,1157.84,744.73,413.11,Normal
8721,PED-108720,20231109,14,5,159,1,21,7.82,164.19,11.05,4.68,148.46,63.05,85.41,Normal
8722,PED-108721,20231109,2,10,125,2,1,4838.56,4838.56,254.15,43.74,4540.68,3735.5,805.18,Normal
8723,PED-108722,20231109,12,7,130,1,4,928.02,3712.07,239.92,82.49,3389.66,2561.81,827.85,Normal
8724,PED-108723,20231109,6,3,13,2,1,2788.74,2788.74,166.63,12.54,2609.57,1852.37,757.2,Normal
8725,PED-108724,20231109,6,8,96,1,3,2786.87,8360.61,806.73,141.66,7412.22,5634.0,1778.22,Normal
8726,PED-108725,20231109,8,9,33,1,4,2184.01,8736.04,755.78,159.93,7820.34,6308.7,1511.64,Normal
8727,PED-108726,20231109,11,8,92,2,4,677.56,2710.23,144.51,56.16,2509.56,1638.02,871.54,Normal
8728,PED-108727,20231109,3,9,95,1,3,888.86,2666.58,109.51,51.94,2505.13,1821.06,684.07,Normal
8729,PED-108728,20231109,14,7,156,3,6,8.37,50.2,4.65,0.93,44.62,18.19,26.43,Normal
8730,PED-108729,20231109,5,4,40,1,2,1813.02,3626.04,288.48,101.99,3235.58,2605.56,630.02,Normal
8731,PED-108730,20231109,3,3,15,2,1,971.06,971.06,19.94,26.6,924.51,591.39,333.13,Normal
8732,PED-108731,20231109,4,3,86,2,2,1494.21,2988.42,40.6,9.97,2937.85,1895.43,1042.42,Normal
8733,PED-108732,20231109,8,7,129,2,2,2277.19,4554.38,172.31,44.69,4337.39,3193.38,1144.01,Normal
8734,PED-108733,20231109,15,7,61,2,4,833.77,3335.08,85.92,80.16,3169.01,2106.18,1062.83,Normal
8735,PED-108734,20231109,11,9,118,1,4,652.11,2608.43,208.15,62.22,2338.07,1602.03,736.03,Normal
8736,PED-108735,20231109,2,4,91,1,4,5484.18,21936.71,1670.65,117.69,20148.37,14905.94,5242.43,Normal
8737,PED-108736,20231109,3,8,144,1,4,962.48,3849.93,288.68,98.62,3462.63,2387.15,1075.48,Normal
8738,PED-108737,20231109,13,7,129,3,14,27.55,385.76,36.21,3.29,346.25,179.14,167.11,Normal
8739,PED-108738,20231109,6,8,135,1,3,2756.2,8268.6,296.92,82.16,7889.53,5636.53,2253.01,Normal
8740,PED-108739,20231109,5,9,101,3,2,1937.8,3875.61,283.85,30.66,3561.1,2614.97,946.13,Normal
8741,PED-108740,20231109,11,1,72,1,5,686.31,3431.56,199.93,65.85,3165.78,2085.01,1080.78,Normal
8742,PED-108741,20231109,8,5,55,1,4,2262.53,9050.13,640.1,236.22,8173.81,6459.04,1714.77,Normal
8743,PED-108742,20231109,7,6,80,1,4,1394.21,5576.86,514.08,163.93,4898.85,4129.32,769.53,Normal
8744,PED-108743,20231109,11,4,43,1,5,691.02,3455.1,201.16,4.2,3249.74,2045.0,1204.74,Normal
8745,PED-108744,20231109,3,1,116,2,4,960.47,3841.87,75.57,52.95,3713.35,2465.95,1247.4,Normal
8746,PED-108745,20231110,16,1,116,2,1,411.68,411.68,5.19,8.43,398.06,251.44,146.61,Normal
8747,PED-108746,20231110,12,7,19,1,2,985.67,1971.33,69.66,46.19,1855.48,1278.77,576.71,Normal
8748,PED-108747,20231110,1,5,37,3,2,4410.84,8821.68,747.46,203.2,7871.02,6166.51,1704.51,Normal
8749,PED-108748,20231110,7,10,146,3,2,1349.17,2698.33,171.79,17.15,2509.4,2001.26,508.13,Normal
